time,rpm,timing_c1,engine_load,speed,maf,throttle,intake_air_temp,o2_sensor_voltage,o2_sensor_voltage2
306.9,1493,14.3,17.3,23,0.6,10.6,63,0.046,0.579
307.8,1499,13.0,12.2,24,0.7,10.6,63,0.032,0.413
308.7,1532,13.5,12.0,24,0.7,10.6,63,0.014,0.063
309.6,1526,13.5,11.8,25,0.7,10.6,63,0.011,0.020
310.5,1517,13.5,11.8,25,0.7,10.6,63,0.009,0.020
311.4,1535,13.5,11.7,25,0.7,10.6,63,0.006,0.010
312.3,1560,13.5,11.4,25,0.7,10.6,63,0.005,0.009
313.2,1570,13.5,11.7,26,0.7,10.6,63,0.006,0.005
314.1,1551,13.4,12.3,26,0.7,10.6,63,0.002,0.003
315.0,1444,12.5,13.3,25,0.7,10.7,63,0.000,0.000
315.9,1425,15.1,14.1,24,0.7,11.0,63,0.001,0.000
316.8,1400,20.5,16.9,23,0.6,10.8,63,0.010,0.010
317.7,1454,16.9,15.6,23,0.8,10.8,63,0.035,0.045
318.6,1545,13.4,13.3,24,1.4,12.2,63,0.386,0.042
319.5,2281,22.5,21.5,24,1.8,13.1,63,0.875,0.035
320.4,2317,23.0,31.4,24,3.0,19.6,63,0.903,0.270
321.3,2437,27.5,29.5,25,2.9,19.4,63,0.929,0.605
322.2,2517,27.5,28.0,25,2.7,18.8,63,0.915,0.613
323.1,2650,27.5,29.4,28,2.8,18.8,63,0.913,0.623
324.0,2719,29.3,29.4,28,2.9,18.8,63,0.905,0.639
324.9,2750,31.2,29.4,29,2.9,18.8,63,0.896,0.640
325.8,2667,26.5,38.7,29,3.0,18.4,63,0.884,0.640
326.7,2601,25.9,44.0,29,3.0,17.3,63,0.875,0.666
327.6,2508,24.5,37.3,27,3.3,19.4,63,0.878,0.684
328.5,2538,24.5,39.0,27,3.3,21.4,63,0.885,0.680
329.4,2505,24.4,40.5,27,2.4,17.3,63,0.498,0.673
330.3,2405,24.0,34.1,27,2.6,17.8,63,0.240,0.665
331.2,2348,24.6,34.3,26,2.9,18.8,63,0.940,0.683
332.1,2261,26.5,35.3,26,2.4,17.6,63,0.937,0.697
333.0,2342,28.3,29.7,26,2.0,16.1,63,0.930,0.705
333.9,2403,29.6,21.9,25,3.0,18.2,63,0.920,0.682
334.8,2596,27.0,29.8,26,2.8,18.1,63,0.907,0.653
335.7,2605,28.0,30.5,27,2.8,16.1,63,0.895,0.729
336.6,2606,30.0,32.5,28,3.6,19.0,63,0.907,0.731
337.5,2540,27.4,34.8,28,3.6,21.1,63,0.930,0.735
338.4,2498,25.1,37.8,27,3.4,20.4,63,0.632,0.718
339.3,2395,23.5,41.2,26,3.4,20.6,63,0.541,0.699
340.2,2331,23.9,38.5,26,3.4,20.8,63,0.925,0.689
341.1,2265,24.5,31.4,24,2.6,19.2,63,0.912,0.695
342.0,2155,23.9,32.9,24,2.7,18.3,63,0.889,0.710
342.9,2150,23.5,35.8,24,3.0,19.6,63,0.875,0.688
343.8,2143,23.5,40.8,23,3.2,19.4,63,0.869,0.670
344.7,2206,23.8,39.0,23,2.9,18.8,63,0.855,0.670
345.6,2213,23.8,36.9,23,2.1,16.9,63,0.479,0.637
346.5,2229,22.0,36.9,23,2.5,17.7,63,0.148,0.585
347.4,2257,23.7,33.3,24,3.1,19.6,63,0.870,0.651
348.3,2302,27.5,21.6,24,2.7,18.9,63,0.874,0.699
349.2,2347,27.3,24.3,24,2.4,18.0,63,0.885,0.670
350.1,2400,27.2,28.6,25,2.3,17.3,63,0.863,0.685
351.0,2502,30.0,26.6,25,2.3,17.0,63,0.830,0.715
351.9,2518,30.3,24.3,26,2.2,15.3,63,0.860,0.724
352.8,2561,33.0,21.4,27,2.0,15.6,63,0.864,0.735
353.7,2600,32.1,21.8,27,2.0,16.2,63,0.775,0.739
354.6,2639,31.2,25.1,27,2.3,17.6,63,0.675,0.731
355.5,2665,33.5,22.8,28,2.2,17.4,62,0.543,0.715
356.4,2687,33.8,20.8,28,2.0,16.9,61,0.196,0.718
357.3,2719,34.5,21.2,29,2.0,16.9,61,0.400,0.723
358.2,2686,32.5,20.4,29,2.1,16.9,61,0.870,0.739
359.1,2668,30.6,19.2,29,2.0,16.9,61,0.860,0.732
360.0,2688,33.5,21.2,29,2.1,16.9,61,0.777,0.720
360.9,2684,33.3,22.9,29,2.2,16.9,61,0.166,0.711
361.8,2672,33.0,24.3,29,2.3,17.3,61,0.399,0.706
362.7,2541,31.8,24.8,28,2.3,17.3,61,0.875,0.709
363.6,2546,30.4,25.5,28,2.4,17.6,61,0.855,0.717
364.5,2557,29.0,26.3,28,2.5,17.8,61,0.825,0.730
365.4,2574,28.6,27.3,27,2.6,18.4,61,0.720,0.717
366.3,2605,26.5,30.2,27,2.7,18.6,61,0.590,0.703
367.2,2617,26.9,30.4,27,2.8,18.8,61,0.195,0.690
368.1,2619,27.5,31.0,27,2.9,19.2,61,0.401,0.694
369.0,2585,27.5,33.0,27,3.0,19.4,61,0.654,0.700
369.9,2576,27.5,34.8,27,3.2,20.0,61,0.391,0.668
370.8,2551,27.5,33.7,27,3.1,19.7,61,0.401,0.625
371.7,2567,27.9,33.3,27,2.9,18.8,61,0.835,0.670
372.6,2599,29.0,31.4,27,2.9,19.0,61,0.822,0.720
373.5,2603,29.0,31.7,27,2.9,19.2,61,0.765,0.719
374.4,2606,29.0,32.5,28,3.3,20.4,61,0.806,0.717
375.3,2607,28.5,34.6,28,3.4,20.4,61,0.870,0.709
376.2,2609,28.0,37.3,27,3.5,20.8,61,0.557,0.694
377.1,2601,27.5,38.1,28,3.5,20.6,61,0.175,0.660
378.0,2554,27.5,37.3,28,3.4,20.0,61,0.197,0.673
378.9,2436,27.5,28.6,27,2.6,18.4,61,0.421,0.662
379.8,2214,26.3,27.2,26,2.1,16.9,61,0.858,0.580
380.7,2160,25.0,26.2,25,2.0,16.9,61,0.825,0.537
381.6,2018,22.5,29.4,23,1.9,16.4,61,0.806,0.489
382.5,1972,22.5,28.3,22,1.7,15.7,61,0.720,0.465
383.4,1959,22.7,24.7,20,1.7,15.5,61,0.585,0.425
384.3,2102,26.5,19.5,21,1.4,14.4,61,0.379,0.350
385.2,2151,24.8,13.8,22,0.7,10.6,61,0.016,0.263
386.1,2240,19.0,8.2,23,0.7,10.6,61,0.012,0.173
387.0,2256,19.0,8.2,23,0.7,10.6,61,0.000,0.075
387.9,2287,19.1,8.2,24,0.7,10.6,61,0.000,0.063
388.8,2340,19.5,8.2,24,0.7,10.6,61,0.000,0.048
389.7,2405,19.9,8.2,25,0.7,10.6,61,0.001,0.030
390.6,2475,20.5,8.2,26,0.8,10.6,61,0.000,0.027
391.5,2530,20.8,8.2,26,0.8,10.6,61,0.000,0.020
392.4,2533,21.0,8.2,27,0.8,10.6,61,0.000,0.017
393.3,2541,21.0,8.2,27,0.8,10.6,61,0.000,0.014
394.2,2617,21.3,8.4,27,0.8,10.6,61,0.000,0.010
395.1,2623,21.5,8.6,27,0.8,10.6,61,0.000,0.008
396.0,2633,21.5,8.6,28,0.8,10.6,61,0.000,0.005
396.9,2595,21.2,8.5,28,0.8,10.6,61,0.001,0.002
397.8,2520,20.5,8.2,27,0.8,10.6,61,0.000,0.000
398.7,2432,20.2,8.2,27,0.7,10.6,61,0.001,0.000
399.6,2308,19.5,8.2,25,0.7,10.6,61,0.000,0.000
400.5,2144,18.2,8.4,25,0.7,10.6,61,0.000,0.000
401.4,1931,16.4,9.0,23,0.7,10.6,61,0.000,0.000
402.3,1414,12.0,12.3,21,0.7,10.6,61,0.001,0.000
403.2,1210,11.3,16.4,18,0.7,10.6,61,0.021,0.000
404.1,940,9.5,23.1,11,1.3,11.7,61,0.072,0.013
405.0,1864,13.3,27.3,11,1.4,12.9,61,0.190,0.055
405.9,1849,17.5,34.5,10,2.2,16.9,61,0.512,0.177
406.8,1776,18.0,36.9,10,2.3,17.1,61,0.845,0.380
407.7,1776,18.5,38.8,10,2.4,17.6,61,0.810,0.265
408.6,1782,19.5,40.0,11,2.7,18.0,61,0.780,0.195
409.5,1850,19.7,37.8,11,2.6,18.2,61,0.710,0.195
410.4,1840,20.0,34.5,11,2.3,16.9,61,0.498,0.185
411.3,1692,19.4,36.9,10,2.3,16.9,61,0.234,0.155
412.2,1624,18.9,39.6,9,2.3,16.9,61,0.206,0.129
413.1,1505,18.5,42.7,9,2.3,17.2,61,0.332,0.137
414.0,1500,19.2,44.3,9,2.4,17.6,61,0.885,0.370
414.9,1512,20.0,47.5,8,2.6,18.0,61,0.876,0.305
415.8,1635,19.5,44.5,8,2.5,17.9,61,0.860,0.120
416.7,1670,19.7,41.5,9,2.4,17.6,61,0.463,0.113
417.6,1765,20.5,39.6,9,2.5,17.6,61,0.349,0.131
418.5,1803,20.7,38.9,10,2.5,17.6,61,0.875,0.355
419.4,1838,21.0,37.6,11,2.5,17.6,61,0.595,0.297
420.3,1834,21.0,37.4,10,2.5,17.6,61,0.290,0.155
421.2,1827,20.9,37.4,10,2.5,17.6,61,0.835,0.256
422.1,1812,20.5,38.0,11,2.5,17.6,61,0.842,0.345
423.0,1783,20.3,38.0,10,2.5,17.6,61,0.865,0.345
423.9,1738,20.0,38.0,10,2.4,17.3,61,0.847,0.295
424.8,1605,19.0,40.4,10,2.4,17.4,61,0.826,0.180
425.7,1578,19.0,42.6,9,2.4,17.6,61,0.845,0.192
426.6,1504,19.0,44.3,9,2.3,17.8,61,0.839,0.207
427.5,1466,19.6,46.1,8,2.3,18.0,61,0.810,0.260
428.4,1431,20.5,50.6,7,2.7,18.7,61,0.831,0.235
429.3,1480,21.0,50.4,8,2.7,19.2,61,0.870,0.170
430.2,1545,21.0,49.6,8,2.6,19.2,61,0.353,0.131
431.1,1647,21.0,46.3,9,2.7,19.2,61,0.196,0.105
432.0,1794,21.3,45.2,9,2.8,19.2,61,0.255,0.105
432.9,1834,21.6,43.8,9,2.9,19.2,61,0.587,0.121
433.8,1954,22.0,41.2,10,2.8,19.0,61,0.861,0.149
434.7,1954,22.2,41.0,10,2.8,18.4,61,0.870,0.335
435.6,1954,22.5,40.4,11,2.9,18.8,61,0.855,0.333
436.5,1878,22.0,42.1,11,2.9,19.2,61,0.815,0.320
437.4,1869,21.5,44.3,11,2.9,19.2,61,0.815,0.285
438.3,1832,21.5,44.3,11,2.9,19.2,61,0.822,0.246
439.2,1822,21.5,43.9,10,2.8,19.1,61,0.840,0.355
440.1,1822,21.4,42.5,10,2.8,18.8,61,0.835,0.355
441.0,1835,21.0,34.9,10,2.5,18.2,61,0.820,0.349
441.9,1777,20.3,34.4,10,2.2,17.3,61,0.760,0.305
442.8,1654,19.4,33.3,10,1.4,15.4,61,0.469,0.242
443.7,1363,18.5,30.6,9,1.4,14.6,61,0.216,0.140
444.6,1302,17.4,31.3,9,1.5,14.9,61,0.875,0.320
445.5,1201,14.0,35.3,7,1.1,12.8,61,0.881,0.468
446.4,1066,14.2,28.8,7,0.7,10.7,61,0.895,0.535
447.3,1086,14.8,18.8,5,0.7,12.5,61,0.891,0.553
448.2,1679,22.5,15.5,4,0.7,12.1,61,0.885,0.590
449.1,1469,20.8,12.0,3,0.7,10.6,61,0.405,0.400
450.0,937,12.5,20.4,3,0.7,10.6,61,0.027,0.162
450.9,945,12.1,20.5,3,0.7,10.6,61,0.041,0.075
451.8,962,11.0,21.2,2,0.7,10.6,61,0.041,0.075
452.7,963,10.9,20.8,2,0.7,10.6,61,0.056,0.067
453.6,964,10.5,18.8,2,0.7,10.6,61,0.057,0.060
454.5,967,9.8,19.2,2,0.7,10.6,61,0.066,0.060
455.4,970,8.5,20.4,1,0.7,10.6,61,0.109,0.064
456.3,973,8.2,19.0,1,0.7,10.6,61,0.195,0.075
457.2,916,8.7,17.5,1,0.5,10.6,61,0.531,0.075
458.1,729,12.5,21.2,1,0.6,10.6,61,0.792,0.075
459.0,778,11.1,20.8,1,0.6,10.6,61,0.635,0.075
459.9,838,8.0,19.6,1,0.6,10.6,61,0.690,0.072
460.8,782,10.3,18.6,1,0.5,10.6,61,0.780,0.065
461.7,775,12.5,17.3,0,0.5,10.6,61,0.760,0.069
462.6,738,12.5,17.1,0,0.5,10.6,61,0.751,0.075
463.5,719,12.5,17.0,0,0.4,10.6,61,0.845,0.072
464.4,691,12.5,17.6,0,0.4,10.6,61,0.845,0.070
465.3,692,12.5,17.6,0,0.4,10.6,61,0.845,0.070
466.2,691,12.5,17.6,0,0.4,10.6,61,0.845,0.070
467.1,691,12.5,17.6,0,0.4,10.6,61,0.845,0.070
1.8,914,11.3,20.0,0,2.8,13.0,82,0.053,0.062
2.7,1210,5.8,26.4,0,3.5,14.5,82,0.050,0.104
3.6,1419,4.7,34.3,0,1.8,10.6,82,0.132,0.112
4.5,1259,11.3,25.2,0,1.8,10.6,82,0.239,0.089
5.4,1275,11.4,13.7,0,0.6,10.6,82,0.159,0.079
6.3,873,9.6,16.6,0,0.6,10.6,82,0.055,0.045
7.2,882,9.9,19.1,0,0.6,10.6,82,0.068,0.057
8.1,894,12.4,18.1,0,0.6,10.6,82,0.078,0.075
9.0,883,12.5,18.0,0,0.6,10.6,82,0.060,0.068
1.8,695,9.5,18.1,0,3.47,10.6,22,0.281,0.046
2.7,693,10.0,18.2,0,3.46,10.6,22,0.619,0.049
3.6,694,10.3,18.4,0,3.48,10.6,22,0.301,0.048
4.5,701,9.5,18.0,0,3.47,10.6,22,0.260,0.046
5.4,687,10.6,19.0,0,3.52,10.6,22,0.765,0.049
6.3,686,12.5,21.5,0,4.40,10.9,22,0.557,0.047
7.2,1096,13.0,23.6,0,5.22,11.5,22,0.055,0.035
8.1,1069,13.2,26.9,0,6.80,13.1,22,0.073,0.037
9.0,872,11.4,42.1,1,8.56,13.6,22,0.113,0.040
9.9,1024,14.1,38.4,2,10.95,14.4,22,0.800,0.084
10.8,1171,20.0,14.2,4,7.19,12.6,22,0.626,0.102
11.7,831,12.3,27.4,4,6.04,10.9,22,0.027,0.050
12.6,956,6.9,45.1,3,12.40,15.8,22,0.029,0.044
13.5,1450,15.7,43.7,2,13.51,16.3,22,0.035,0.030
14.4,1508,16.2,41.5,1,15.13,16.7,22,0.478,0.048
15.3,1565,17.3,29.8,6,15.12,16.9,22,0.888,0.075
16.2,1773,19.4,29.6,11,14.86,16.9,22,0.826,0.061
17.1,2059,23.4,27.6,18,15.89,15.0,22,0.804,0.051
18.0,1711,22.1,27.3,19,15.38,13.4,22,0.708,0.055
18.9,1431,20.3,26.3,21,10.80,14.8,22,0.768,0.065
19.8,1370,16.2,28.5,22,11.17,15.0,22,0.840,0.089
20.7,1417,16.8,30.9,23,11.57,15.2,22,0.491,0.077
21.6,1505,20.3,26.8,24,11.09,15.1,22,0.127,0.055
22.5,1533,20.5,22.3,25,9.76,14.4,22,0.085,0.053
23.4,1552,20.3,15.4,25,8.24,14.1,22,0.097,0.050
24.3,1558,20.6,15.6,26,6.49,13.3,22,0.178,0.055
25.2,1539,20.9,17.6,26,7.24,13.3,22,0.171,0.057
26.1,1537,21.0,17.6,26,7.35,13.3,22,0.135,0.084
27.0,1530,21.0,17.6,25,7.29,13.2,22,0.457,0.080
27.9,1520,20.8,20.0,25,10.99,14.5,22,0.870,0.070
28.8,1596,19.9,24.3,26,16.30,17.6,22,0.860,0.060
29.7,1699,17.5,34.3,27,14.84,17.0,22,0.636,0.056
30.6,1831,19.5,32.5,28,15.15,16.5,22,0.170,0.060
31.5,1886,21.4,29.4,31,15.28,16.8,22,0.481,0.060
32.4,2021,20.3,34.8,32,17.78,17.5,22,0.861,0.060
33.3,2106,21.1,38.9,33,22.07,19.1,22,0.369,0.123
34.2,2269,23.9,33.1,36,20.38,18.6,22,0.430,0.200
35.1,2358,25.3,32.0,38,19.16,17.7,22,0.878,0.208
36.0,2455,27.5,28.9,41,20.45,18.6,22,0.863,0.215
36.9,2547,30.0,22.8,42,19.04,18.6,22,0.823,0.228
37.8,2578,32.5,13.7,43,11.82,15.6,22,0.861,0.239
38.7,2554,32.1,17.6,43,13.03,16.0,22,0.900,0.254
39.6,2587,32.5,21.5,44,15.48,17.2,22,0.861,0.266
40.5,2517,31.6,15.0,44,14.67,17.2,22,0.874,0.279
41.4,2559,32.1,15.0,43,11.82,16.7,22,0.834,0.217
42.3,2602,32.5,15.0,44,12.01,16.8,22,0.851,0.221
43.2,2644,32.2,23.4,44,14.00,17.1,22,0.851,0.225
44.1,2695,32.6,23.6,45,17.11,17.6,22,0.682,0.282
45.0,2753,32.9,24.6,47,19.13,18.4,22,0.739,0.340
45.9,2851,30.9,28.2,48,22.32,19.6,22,0.893,0.393
46.8,2968,28.5,34.5,49,29.20,22.6,22,0.549,0.412
47.7,3163,28.8,39.5,50,32.11,23.2,22,0.181,0.439
48.6,3303,30.3,43.6,51,37.24,24.6,22,0.648,0.395
49.5,3510,33.9,44.1,57,41.52,25.9,22,0.703,0.354
50.4,3685,32.8,35.2,60,38.02,27.4,22,0.867,0.343
51.3,3509,30.9,19.2,64,5.55,29.6,22,0.870,0.294
52.2,2626,26.3,42.7,66,20.86,30.7,22,0.869,0.215
53.1,2723,27.4,59.2,68,44.61,32.8,22,0.830,0.278
54.0,2863,29.9,52.3,72,38.36,29.6,22,0.822,0.329
54.9,2995,30.8,53.6,75,40.60,26.5,22,0.792,0.343
55.8,3071,30.6,56.1,80,51.47,41.8,21,0.490,0.258
56.7,3234,25.4,65.9,82,56.84,48.3,21,0.236,0.115
57.6,3369,24.5,66.7,85,63.39,61.1,21,0.815,0.109
58.5,3526,23.0,67.7,89,69.08,61.4,21,0.830,0.128
59.4,3759,22.5,66.3,93,67.53,57.0,21,0.848,0.184
60.3,3831,22.1,64.3,99,62.00,33.1,21,0.869,0.288
61.2,3978,24.3,60.5,101,61.11,33.0,21,0.890,0.479
62.1,4032,25.5,56.3,104,57.84,31.2,21,0.865,0.488
63.0,4094,32.3,38.6,107,51.10,26.8,21,0.831,0.499
63.9,3744,31.0,40.3,110,40.02,14.1,20,0.070,0.369
64.8,2997,24.9,54.7,108,34.13,17.8,20,0.248,0.275
65.7,3010,28.0,53.8,109,30.52,22.7,20,0.906,0.610
66.6,3022,32.0,51.8,110,40.74,24.9,20,0.881,0.612
67.5,3031,32.3,55.7,111,47.33,34.4,20,0.782,0.605
68.4,3094,30.7,59.1,112,57.82,55.1,20,0.110,0.349
69.3,3182,25.4,62.1,115,57.57,49.9,20,0.230,0.120
70.2,3241,25.8,60.4,116,57.18,39.5,20,0.814,0.119
71.1,3312,26.4,53.5,119,29.64,35.1,20,0.837,0.185
72.0,2985,25.7,48.6,121,11.41,29.4,20,0.897,0.586
72.9,2701,24.5,37.3,123,25.44,20.3,20,0.894,0.614
73.8,2670,25.8,36.3,123,27.88,21.3,20,0.884,0.677
74.7,2690,26.4,35.5,123,34.97,25.4,20,0.569,0.667
75.6,2693,29.4,53.8,124,37.04,26.3,20,0.228,0.644
76.5,2713,29.7,54.0,124,39.90,28.6,20,0.825,0.591
77.4,2730,30.0,53.6,123,38.52,26.7,20,0.834,0.534
78.3,2716,30.0,50.5,124,38.26,25.3,19,0.843,0.463
79.2,2734,30.0,44.6,123,36.22,26.5,19,0.607,0.493
80.1,2700,29.3,45.3,124,35.90,26.5,19,0.180,0.572
81.0,2720,29.5,46.2,123,32.58,23.4,19,0.403,0.589
81.9,2687,28.4,45.8,124,32.91,23.5,19,0.818,0.628
82.8,2695,28.4,45.5,123,33.25,23.8,19,0.738,0.624
83.7,2680,32.4,50.4,122,34.76,24.8,19,0.685,0.612
84.6,2680,32.1,51.6,122,36.63,26.7,19,0.746,0.566
85.5,2672,31.5,54.8,121,40.00,27.9,19,0.780,0.550
86.4,2670,30.8,55.6,122,40.64,29.1,19,0.840,0.485
87.3,2682,30.7,56.1,121,41.36,29.4,19,0.823,0.499
88.2,2689,31.0,56.0,121,40.17,29.3,19,0.825,0.513
89.1,2681,30.7,57.0,122,40.78,29.5,19,0.825,0.529
90.0,2695,30.6,57.7,123,41.82,30.1,19,0.831,0.523
90.9,2697,31.4,54.3,122,41.05,29.8,19,0.838,0.515
91.8,2703,31.5,54.6,123,39.77,28.9,18,0.855,0.565
92.7,2698,31.4,55.1,122,40.21,29.0,18,0.840,0.570
93.6,2702,31.5,55.3,123,40.67,28.9,18,0.735,0.566
1130.4,892,11.4,18.0,18,4.38,10.6,12,0.736,0.095
1131.3,891,12.0,17.6,14,4.32,10.6,12,0.145,0.098
1132.2,888,10.5,17.6,10,4.32,10.6,12,0.279,0.100
1133.1,877,11.2,17.7,9,4.31,10.6,12,0.650,0.100
1134.0,864,12.0,18.0,4,4.23,10.6,12,0.694,0.098
1134.9,847,12.0,17.5,2,4.07,13.1,12,0.669,0.094
1135.8,1165,14.5,21.4,1,4.72,19.2,12,0.070,0.075
1136.7,1611,19.5,32.9,1,15.85,17.6,12,0.275,0.075
1137.6,1559,17.3,36.3,2,17.50,17.0,12,0.815,0.075
1138.5,1651,15.9,41.4,4,23.41,24.3,12,0.815,0.107
1139.4,2288,26.0,49.8,8,27.17,24.3,12,0.815,0.165
1140.3,2417,25.9,46.4,13,34.21,24.3,12,0.718,0.167
1141.2,2782,25.5,16.1,28,24.87,21.7,12,0.658,0.170
1142.1,2569,25.9,17.1,28,13.50,16.5,12,0.860,0.247
1143.0,2211,27.0,22.7,34,11.40,15.3,12,0.720,0.317
1143.9,2341,26.7,17.5,36,8.93,13.5,12,0.090,0.335
1144.8,2448,26.7,8.5,40,5.64,12.2,12,0.063,0.233
1145.7,2525,27.5,7.8,41,5.57,12.2,12,0.051,0.100
1146.6,2547,27.5,7.8,42,5.48,12.2,12,0.135,0.391
1147.5,2582,27.5,7.8,44,5.44,12.2,12,0.121,0.627
1148.4,2592,27.6,7.6,44,5.38,12.2,12,0.085,0.640
1149.3,2625,28.0,6.7,45,5.08,11.8,12,0.071,0.639
1150.2,2627,28.0,6.7,45,5.08,11.8,12,0.040,0.635
1151.1,2629,28.0,6.7,45,4.95,11.5,12,0.038,0.635
1152.0,2607,25.9,6.9,45,4.81,10.6,12,0.005,0.619
1152.9,2560,21.5,7.5,44,5.63,10.6,12,0.003,0.474
1153.8,2310,19.5,7.8,43,5.53,10.6,12,0.000,0.010
1154.7,2245,19.3,8.2,41,5.04,10.6,12,0.000,0.007
1155.6,1834,15.5,9.0,38,5.01,10.6,12,0.000,0.000
1156.5,1612,14.6,10.3,34,4.91,10.6,12,0.000,0.000
1157.4,875,9.5,17.3,29,4.59,10.6,12,0.038,0.000
1158.3,858,10.4,17.4,23,4.12,10.6,12,0.830,0.024
1159.2,831,12.5,18.0,11,4.09,10.6,12,0.685,0.048
1160.1,827,12.3,18.0,8,4.05,10.6,12,0.195,0.065
1471.5,1979,21.0,36.5,10,18.13,19.3,14,0.831,0.065
1472.4,2383,25.2,34.2,12,20.79,18.8,14,0.790,0.240
1473.3,2844,34.5,25.5,22,20.35,13.9,14,0.483,0.200
1474.2,2178,28.2,27.1,25,21.54,12.7,14,0.079,0.095
1475.1,2175,23.0,30.3,28,23.89,20.4,14,0.875,0.100
1476.0,2168,21.0,42.4,33,24.86,20.6,14,0.854,0.128
1476.9,2333,22.8,40.8,35,25.70,20.8,14,0.766,0.255
1477.8,2453,24.5,39.2,39,26.05,20.8,14,0.240,0.305
1478.7,2555,26.0,39.2,42,27.25,21.4,14,0.422,0.369
1479.6,2642,26.8,40.0,43,28.61,22.0,14,0.870,0.500
1480.5,2584,27.2,39.4,45,30.75,22.7,14,0.918,0.416
1481.4,2197,25.5,23.5,47,17.82,18.4,14,0.869,0.295
1482.3,2071,22.3,32.8,47,7.22,10.6,14,0.125,0.168
1483.2,1876,14.5,67.5,48,38.19,28.8,14,0.250,0.078
1484.1,2020,15.2,68.1,49,38.62,47.3,14,0.620,0.095
1485.0,2175,16.3,69.4,54,42.34,40.4,14,0.696,0.096
1485.9,2446,23.0,67.6,57,43.73,40.9,14,0.825,0.100
1486.8,2488,23.1,65.5,62,47.95,44.3,14,0.820,0.203
1487.7,2717,24.5,67.8,66,50.32,45.0,14,0.812,0.390
1488.6,2814,24.7,69.2,70,54.95,47.8,14,0.715,0.381
1489.5,3024,25.5,63.9,75,54.49,43.3,14,0.732,0.370
1490.4,3116,26.7,61.5,79,53.89,34.5,14,0.895,0.399
1491.3,3240,29.5,49.4,83,46.78,30.8,14,0.882,0.487
1492.2,3366,30.0,47.1,85,42.79,27.4,14,0.860,0.675
1493.1,3388,30.7,43.9,88,42.23,26.7,14,0.653,0.655
1494.0,3471,33.0,37.6,90,34.33,24.4,14,0.449,0.625
1494.9,3462,34.7,32.6,91,24.17,19.6,14,0.320,0.667
1495.8,3446,39.5,31.0,93,30.41,21.1,14,0.439,0.697
1496.7,3448,37.2,33.4,92,31.26,22.8,14,0.830,0.680
1497.6,3452,34.5,38.0,91,36.22,23.5,14,0.841,0.668
1498.5,3474,36.5,36.2,91,35.84,23.5,14,0.860,0.635
1499.4,3475,37.0,33.8,92,34.50,23.5,14,0.652,0.631
1500.3,3472,40.5,28.6,93,32.01,23.0,14,0.585,0.620
1501.2,3326,32.7,29.2,93,31.68,22.6,14,0.800,0.590
1502.1,3313,21.5,30.6,93,44.37,36.9,14,0.730,0.511
1503.0,2526,22.4,32.4,93,42.51,36.0,13,0.580,0.195
1503.9,2525,23.5,36.5,93,31.49,23.9,13,0.666,0.304
1504.8,2507,23.5,39.8,93,30.09,23.5,13,0.810,0.620
1505.7,2508,23.5,45.5,92,22.18,18.8,13,0.531,0.633
1506.6,2505,24.5,41.2,92,23.25,19.0,13,0.120,0.665
1507.5,2507,24.6,34.9,93,27.56,21.2,13,0.448,0.679
1508.4,2514,29.0,44.4,93,28.02,21.6,13,0.825,0.705
1509.3,2521,28.7,52.6,93,29.51,22.8,13,0.820,0.691
1510.2,2534,28.0,56.5,93,36.06,25.5,13,0.649,0.667
1511.1,2567,30.2,52.9,94,34.09,25.0,13,0.431,0.625
1512.0,2568,30.4,48.1,95,29.85,23.1,13,0.890,0.648
1512.9,2569,27.5,41.6,96,30.92,23.3,13,0.874,0.672
1513.8,2573,29.0,44.2,96,31.66,23.5,13,0.790,0.690
1514.7,2578,31.5,50.6,94,28.93,23.0,13,0.642,0.692
1515.6,2592,30.4,50.3,95,29.70,22.4,13,0.235,0.700
1516.5,2597,29.1,49.8,97,34.29,23.9,13,0.223,0.694
1517.4,2646,31.5,50.7,97,34.55,24.0,13,0.200,0.675
1518.3,2650,31.5,51.8,96,35.59,25.1,13,0.447,0.675
1519.2,2683,31.8,49.1,96,34.11,24.6,13,0.830,0.675
1520.1,2681,33.0,41.6,98,26.64,20.8,13,0.789,0.676
1521.0,2666,33.0,41.6,98,26.65,20.8,13,0.705,0.680
1521.9,2668,33.0,34.1,98,26.15,20.7,13,0.710,0.680
1522.8,2676,31.3,28.7,99,25.05,20.4,13,0.765,0.632
1523.7,2686,27.5,31.4,99,20.33,18.9,13,0.583,0.595
1524.6,2680,26.3,35.8,99,19.02,17.1,13,0.100,0.575
1525.5,2687,25.1,42.4,99,32.17,23.1,13,0.300,0.568
1526.4,2725,28.0,35.4,99,28.11,21.8,13,0.457,0.564
1527.3,2736,27.8,31.9,100,22.02,19.2,13,0.155,0.655
1528.2,2751,27.5,36.5,101,28.23,20.7,13,0.272,0.660
1529.1,2792,27.5,37.0,102,28.23,22.0,13,0.515,0.675
1530.0,2801,27.8,37.3,103,28.21,21.6,13,0.379,0.673
1530.9,2825,29.5,32.2,103,18.86,18.0,13,0.226,0.632
1531.8,2798,26.5,25.0,103,9.76,13.2,13,0.045,0.240
1532.7,2762,21.5,5.9,103,4.35,10.6,13,0.029,0.201
1533.6,2689,27.1,10.8,102,7.79,11.9,13,0.000,0.075
1534.5,2685,31.5,18.1,100,18.99,18.8,13,0.465,0.116
